arodes_int_num	adress_forest	a_year	arodes_typ_cd
1704020138	17-04-3-09-41    -d   -00	2023	WYDZIEL  
1704020139	17-04-3-09-41    -c   -00	2023	WYDZIEL  
1704020144	17-04-3-09-40    -d   -00	2023	WYDZIEL  
1704020166	17-04-3-09-35    -b   -00	2023	WYDZIEL  
1704020171	17-04-3-09-36    -d   -00	2023	WYDZIEL  
1704020210	17-04-3-09-67    -b   -00	2023	WYDZIEL  
1704020211	17-04-3-09-67    -d   -00	2023	WYDZIEL  
1704020237	17-04-3-09-57A   -b   -00	2023	WYDZIEL  
1704020261	17-04-3-09-65    -d   -00	2023	WYDZIEL  
1704020262	17-04-3-09-65    -b   -00	2023	WYDZIEL  
1704020273	17-04-3-09-64    -b   -00	2023	WYDZIEL  
1704020278	17-04-3-09-54    -j   -00	2023	WYDZIEL  
1704020282	17-04-3-09-53    -a   -00	2023	WYDZIEL  
1704020286	17-04-3-09-54    -h   -00	2023	WYDZIEL  
1704020293	17-04-3-09-55    -a   -00	2023	WYDZIEL  
1704020294	17-04-3-09-55    -c   -00	2023	WYDZIEL  
1704020304	17-04-3-09-63    -j   -00	2023	WYDZIEL  
1704020319	17-04-3-09-62    -h   -00	2023	WYDZIEL  
1704020320	17-04-3-09-62    -g   -00	2023	WYDZIEL  
1704020323	17-04-3-09-61    -h   -00	2023	WYDZIEL  
1704020324	17-04-3-09-61    -g   -00	2023	WYDZIEL  
1704020336	17-04-1-05-309   -i   -00	2023	WYDZIEL  
1704020338	17-04-1-05-309   -f   -00	2023	WYDZIEL  
1704020339	17-04-1-05-309   -h   -00	2023	WYDZIEL  
1704020350	17-04-1-05-310   -~b  -00	2023	WYDZIEL  
1704020359	17-04-1-05-319   -~b  -00	2023	WYDZIEL  
1704020364	17-04-1-05-318   -b   -00	2023	WYDZIEL  
1704020367	17-04-1-05-326   -d   -00	2023	WYDZIEL  
1704020374	17-04-1-05-318   -d   -00	2023	WYDZIEL  
1704020380	17-04-1-05-327   -d   -00	2023	WYDZIEL  
1704020388	17-04-1-05-315   -f   -00	2023	WYDZIEL  
1704020399	17-04-1-05-322   -d   -00	2023	WYDZIEL  
1704020400	17-04-1-05-322   -g   -00	2023	WYDZIEL  
1704020403	17-04-1-05-323   -c   -00	2023	WYDZIEL  
1704020411	17-04-1-05-292   -b   -00	2023	WYDZIEL  
1704020412	17-04-1-05-292   -f   -00	2023	WYDZIEL  
1704020413	17-04-1-05-292   -g   -00	2023	WYDZIEL  
1704020414	17-04-1-05-292   -i   -00	2023	WYDZIEL  
1704020416	17-04-1-05-292   -l   -00	2023	WYDZIEL  
1704020417	17-04-1-05-292   -k   -00	2023	WYDZIEL  
1704020437	17-04-1-05-294   -~b  -00	2023	WYDZIEL  
1704020451	17-04-1-05-295   -~c  -00	2023	WYDZIEL  
1704020481	17-04-1-05-299   -a   -00	2023	WYDZIEL  
1704020488	17-04-1-05-297   -c   -00	2023	WYDZIEL  
1704020501	17-04-1-05-299   -~b  -00	2023	WYDZIEL  
1704020506	17-04-1-05-297   -i   -00	2023	WYDZIEL  
1704020507	17-04-1-05-297   -~a  -00	2023	WYDZIEL  
1704020508	17-04-1-05-297   -~b  -00	2023	WYDZIEL  
1704020517	17-04-1-05-270   -m   -00	2023	WYDZIEL  
1704020518	17-04-1-05-270   -l   -00	2023	WYDZIEL  
1704020519	17-04-1-05-270   -k   -00	2023	WYDZIEL  
1704020526	17-04-1-05-270   -b   -00	2023	WYDZIEL  
1704020536	17-04-1-05-268   -f   -00	2023	WYDZIEL  
1704020539	17-04-1-05-268   -g   -00	2023	WYDZIEL  
1704020541	17-04-1-05-269   -d   -00	2023	WYDZIEL  
1704020542	17-04-1-05-269   -a   -00	2023	WYDZIEL  
1704020547	17-04-1-05-268   -d   -00	2023	WYDZIEL  
1704020562	17-04-1-05-307   -a   -00	2023	WYDZIEL  
1704020570	17-04-1-05-316   -a   -00	2023	WYDZIEL  
1704020572	17-04-1-05-316   -b   -00	2023	WYDZIEL  
1704020590	17-04-1-05-324   -a   -00	2023	WYDZIEL  
1704020591	17-04-1-05-324   -c   -00	2023	WYDZIEL  
1704020606	17-04-1-05-313   -i   -00	2023	WYDZIEL  
1704020612	17-04-1-05-321   -f   -00	2023	WYDZIEL  
1704020614	17-04-1-05-321   -g   -00	2023	WYDZIEL  
1704020637	17-04-1-05-320   -z   -00	2023	WYDZIEL  
1704020638	17-04-1-05-320   -ax  -00	2023	WYDZIEL  
1704020642	17-04-1-05-320   -bx  -00	2023	WYDZIEL  
1704020664	17-04-1-05-305   -d   -00	2023	WYDZIEL  
1704020679	17-04-1-05-306   -h   -00	2023	WYDZIEL  
1704020694	17-04-1-05-291   -c   -00	2023	WYDZIEL  
1704020695	17-04-1-05-291   -b   -00	2023	WYDZIEL  
1704020728	17-04-1-05-281   -m   -00	2023	WYDZIEL  
1704020732	17-04-1-05-281   -c   -00	2023	WYDZIEL  
1704020737	17-04-1-05-281   -k   -00	2023	WYDZIEL  
1704020739	17-04-1-05-281   -n   -00	2023	WYDZIEL  
1704020742	17-04-1-05-280   -d   -00	2023	WYDZIEL  
1704020743	17-04-1-05-280   -h   -00	2023	WYDZIEL  
1704020745	17-04-1-05-280   -g   -00	2023	WYDZIEL  
1704020750	17-04-1-05-280   -j   -00	2023	WYDZIEL  
1704020762	17-04-1-05-279   -f   -00	2023	WYDZIEL  
1704020771	17-04-1-05-278   -g   -00	2023	WYDZIEL  
1704020816	17-04-1-05-275   -f   -00	2023	WYDZIEL  
1704020818	17-04-1-05-275   -d   -00	2023	WYDZIEL  
1704020828	17-04-1-05-282   -a   -00	2023	WYDZIEL  
1704020829	17-04-1-05-282   -g   -00	2023	WYDZIEL  
1704020843	17-04-1-05-273   -i   -00	2023	WYDZIEL  
1704020845	17-04-1-05-273   -k   -00	2023	WYDZIEL  
1704020846	17-04-1-05-273   -l   -00	2023	WYDZIEL  
1704020847	17-04-1-05-273   -m   -00	2023	WYDZIEL  
1704020856	17-04-1-05-274   -z   -00	2023	WYDZIEL  
1704020858	17-04-1-05-274   -h   -00	2023	WYDZIEL  
1704020859	17-04-1-05-274   -j   -00	2023	WYDZIEL  
1704020860	17-04-1-05-274   -k   -00	2023	WYDZIEL  
1704020861	17-04-1-05-274   -l   -00	2023	WYDZIEL  
1704020877	17-04-1-05-286   -d   -00	2023	WYDZIEL  
1704020878	17-04-1-05-286   -f   -00	2023	WYDZIEL  
1704020879	17-04-1-05-286   -g   -00	2023	WYDZIEL  
1704020885	17-04-1-05-285   -c   -00	2023	WYDZIEL  
1704020890	17-04-1-05-284   -b   -00	2023	WYDZIEL  
1704020902	17-04-1-05-283   -f   -00	2023	WYDZIEL  
1704020912	17-04-1-05-287   -f   -00	2023	WYDZIEL  
1704020916	17-04-1-05-287   -i   -00	2023	WYDZIEL  
1704020948	17-04-3-10-98    -g   -00	2023	WYDZIEL  
1704020950	17-04-3-10-89    -d   -00	2023	WYDZIEL  
1704020955	17-04-3-10-89    -i   -00	2023	WYDZIEL  
1704020956	17-04-3-10-89    -g   -00	2023	WYDZIEL  
1704020971	17-04-3-10-88    -c   -00	2023	WYDZIEL  
1704020974	17-04-3-10-87    -h   -00	2023	WYDZIEL  
1704020975	17-04-3-10-87    -g   -00	2023	WYDZIEL  
1704021023	17-04-3-10-83    -~b  -00	2023	WYDZIEL  
1704021024	17-04-3-10-83    -~c  -00	2023	WYDZIEL  
1704021031	17-04-3-10-82    -j   -00	2023	WYDZIEL  
1704021032	17-04-3-10-82    -i   -00	2023	WYDZIEL  
1704021049	17-04-3-10-100A  -f   -00	2023	WYDZIEL  
1704021052	17-04-3-10-100A  -b   -00	2023	WYDZIEL  
1704021061	17-04-3-10-100   -d   -00	2023	WYDZIEL  
1704021078	17-04-3-10-102   -a   -00	2023	WYDZIEL  
1704021079	17-04-3-10-102   -f   -00	2023	WYDZIEL  
1704021081	17-04-3-10-102   -b   -00	2023	WYDZIEL  
1704021082	17-04-3-10-102   -c   -00	2023	WYDZIEL  
1704021084	17-04-3-10-102   -d   -00	2023	WYDZIEL  
1704021104	17-04-3-10-105   -c   -00	2023	WYDZIEL  
1704021105	17-04-3-10-105   -d   -00	2023	WYDZIEL  
1704021132	17-04-3-10-107   -a   -00	2023	WYDZIEL  
1704021140	17-04-3-10-108   -f   -00	2023	WYDZIEL  
1704021141	17-04-3-10-108   -b   -00	2023	WYDZIEL  
1704021143	17-04-3-10-109   -a   -00	2023	WYDZIEL  
1704021144	17-04-3-10-109   -b   -00	2023	WYDZIEL  
1704021145	17-04-3-10-109   -d   -00	2023	WYDZIEL  
1704021146	17-04-3-10-109   -f   -00	2023	WYDZIEL  
1704021147	17-04-3-10-109   -c   -00	2023	WYDZIEL  
1704021150	17-04-3-10-110   -d   -00	2023	WYDZIEL  
1704021152	17-04-3-10-110   -c   -00	2023	WYDZIEL  
1704021153	17-04-3-10-110   -b   -00	2023	WYDZIEL  
1704021154	17-04-3-10-110   -a   -00	2023	WYDZIEL  
1704021163	17-04-3-10-111   -a   -00	2023	WYDZIEL  
1704021164	17-04-3-10-111   -d   -00	2023	WYDZIEL  
1704021171	17-04-3-10-112   -f   -00	2023	WYDZIEL  
1704021173	17-04-3-10-112   -b   -00	2023	WYDZIEL  
1704021176	17-04-3-10-112   -a   -00	2023	WYDZIEL  
1704021182	17-04-3-10-131   -d   -00	2023	WYDZIEL  
1704021186	17-04-3-10-131   -c   -00	2023	WYDZIEL  
1704021191	17-04-3-10-130   -b   -00	2023	WYDZIEL  
1704021199	17-04-3-10-142   -h   -00	2023	WYDZIEL  
1704021203	17-04-3-10-142   -a   -00	2023	WYDZIEL  
1704021205	17-04-3-10-141   -a   -00	2023	WYDZIEL  
1704021213	17-04-3-10-129   -a   -00	2023	WYDZIEL  
1704021220	17-04-3-10-140   -b   -00	2023	WYDZIEL  
1704021236	17-04-1-02-253   -a   -00	2023	WYDZIEL  
1704021240	17-04-1-02-266   -n   -00	2023	WYDZIEL  
1704021242	17-04-1-02-266   -a   -00	2023	WYDZIEL  
1704021243	17-04-1-02-266   -b   -00	2023	WYDZIEL  
1704021245	17-04-1-02-266A  -d   -00	2023	WYDZIEL  
1704021246	17-04-1-02-266A  -h   -00	2023	WYDZIEL  
1704021247	17-04-1-02-266A  -f   -00	2023	WYDZIEL  
1704021250	17-04-1-02-266A  -s   -00	2023	WYDZIEL  
1704021251	17-04-1-02-266A  -x   -00	2023	WYDZIEL  
1704021255	17-04-1-02-266A  -bx  -00	2023	WYDZIEL  
1704021267	17-04-1-02-266A  -c   -00	2023	WYDZIEL  
1704021286	17-04-1-01-9     -f   -00	2023	WYDZIEL  
1704021295	17-04-1-01-11    -a   -00	2023	WYDZIEL  
1704021304	17-04-1-01-19    -a   -00	2023	WYDZIEL  
1704021306	17-04-1-01-19    -c   -00	2023	WYDZIEL  
1704021388	17-04-1-01-22    -a   -00	2023	WYDZIEL  
1704021389	17-04-1-01-22    -c   -00	2023	WYDZIEL  
1704021396	17-04-1-01-25    -~a  -00	2023	WYDZIEL  
1704021397	17-04-1-01-25    -~b  -00	2023	WYDZIEL  
1704021408	17-04-1-01-58    -g   -00	2023	WYDZIEL  
1704021410	17-04-1-01-58    -i   -00	2023	WYDZIEL  
1704021413	17-04-1-01-58    -~a  -00	2023	WYDZIEL  
1704021414	17-04-1-01-58    -~c  -00	2023	WYDZIEL  
1704021427	17-04-1-01-72    -a   -00	2023	WYDZIEL  
1704021439	17-04-1-01-71    -a   -00	2023	WYDZIEL  
1704021440	17-04-1-01-71    -d   -00	2023	WYDZIEL  
1704021469	17-04-1-01-82    -f   -00	2023	WYDZIEL  
1704021470	17-04-1-01-82    -g   -00	2023	WYDZIEL  
1704021471	17-04-1-01-82    -h   -00	2023	WYDZIEL  
1704021478	17-04-1-01-81    -i   -00	2023	WYDZIEL  
1704021498	17-04-1-01-82    -i   -00	2023	WYDZIEL  
1704021499	17-04-1-01-82    -j   -00	2023	WYDZIEL  
1704021510	17-04-1-01-48    -g   -00	2023	WYDZIEL  
1704021538	17-04-1-01-13    -c   -00	2023	WYDZIEL  
1704021543	17-04-1-01-13    -f   -00	2023	WYDZIEL  
1704021548	17-04-1-01-14    -c   -00	2023	WYDZIEL  
1704021549	17-04-1-01-14    -b   -00	2023	WYDZIEL  
1704021550	17-04-1-01-14    -a   -00	2023	WYDZIEL  
1704021556	17-04-1-01-15    -g   -00	2023	WYDZIEL  
1704021578	17-04-1-01-17    -j   -00	2023	WYDZIEL  
1704021600	17-04-1-01-16    -a   -00	2023	WYDZIEL  
1704021617	17-04-1-01-65    -i   -00	2023	WYDZIEL  
1704021630	17-04-1-01-59    -a   -00	2023	WYDZIEL  
1704021632	17-04-1-01-59    -d   -00	2023	WYDZIEL  
1704021663	17-04-1-01-24    -b   -00	2023	WYDZIEL  
1704021667	17-04-1-01-60    -a   -00	2023	WYDZIEL  
1704021698	17-04-1-01-68    -c   -00	2023	WYDZIEL  
1704021701	17-04-1-01-68    -a   -00	2023	WYDZIEL  
1704021705	17-04-1-01-68    -~c  -00	2023	WYDZIEL  
1704021752	17-04-1-01-73    -c   -00	2023	WYDZIEL  
1704021766	17-04-1-01-75    -l   -00	2023	WYDZIEL  
1704021787	17-04-1-01-79    -f   -00	2023	WYDZIEL  
1704021810	17-04-1-01-50    -m   -00	2023	WYDZIEL  
1704021821	17-04-1-01-50    -g   -00	2023	WYDZIEL  
1704021825	17-04-1-01-50    -n   -00	2023	WYDZIEL  
1704021866	17-04-1-03-111   -b   -00	2023	WYDZIEL  
1704021869	17-04-1-03-111   -~a  -00	2023	WYDZIEL  
1704021873	17-04-1-03-112   -c   -00	2023	WYDZIEL  
1704021874	17-04-1-03-112   -d   -00	2023	WYDZIEL  
1704021876	17-04-1-03-112   -f   -00	2023	WYDZIEL  
1704021966	17-04-1-03-127   -b   -00	2023	WYDZIEL  
1704021967	17-04-1-03-127   -c   -00	2023	WYDZIEL  
1704022046	17-04-1-03-147   -k   -00	2023	WYDZIEL  
1704022058	17-04-1-03-146   -d   -00	2023	WYDZIEL  
1704022078	17-04-1-03-145   -h   -00	2023	WYDZIEL  
1704022131	17-04-1-03-152   -k   -00	2023	WYDZIEL  
1704022145	17-04-1-03-153   -d   -00	2023	WYDZIEL  
1704022149	17-04-1-03-153   -i   -00	2023	WYDZIEL  
1704022164	17-04-1-03-113   -i   -00	2023	WYDZIEL  
1704022165	17-04-1-03-113   -a   -00	2023	WYDZIEL  
1704022169	17-04-1-03-113   -n   -00	2023	WYDZIEL  
1704022170	17-04-1-03-113   -o   -00	2023	WYDZIEL  
1704022179	17-04-1-03-119   -i   -00	2023	WYDZIEL  
1704022189	17-04-1-03-120   -~a  -00	2023	WYDZIEL  
1704022190	17-04-1-03-120   -~b  -00	2023	WYDZIEL  
1704022193	17-04-1-03-121   -a   -00	2023	WYDZIEL  
1704022205	17-04-1-03-130   -h   -00	2023	WYDZIEL  
1704022238	17-04-1-03-103   -g   -00	2023	WYDZIEL  
1704022303	17-04-1-03-135   -c   -00	2023	WYDZIEL  
1704022353	17-04-1-03-109   -c   -00	2023	WYDZIEL  
1704022354	17-04-1-03-109   -l   -00	2023	WYDZIEL  
1704022361	17-04-1-03-91    -a   -00	2023	WYDZIEL  
1704022443	17-04-1-03-238   -n   -00	2023	WYDZIEL  
1704022467	17-04-1-03-99    -p   -00	2023	WYDZIEL  
1704022468	17-04-1-03-99    -o   -00	2023	WYDZIEL  
1704022469	17-04-1-03-99    -m   -00	2023	WYDZIEL  
1704022470	17-04-1-03-99    -l   -00	2023	WYDZIEL  
1704022481	17-04-1-03-99    -b   -00	2023	WYDZIEL  
1704022487	17-04-1-03-98    -b   -00	2023	WYDZIEL  
1704022536	17-04-1-03-87    -h   -00	2023	WYDZIEL  
1704022547	17-04-1-03-95    -a   -00	2023	WYDZIEL  
1704022548	17-04-1-03-95    -i   -00	2023	WYDZIEL  
1704022659	17-04-1-03-83    -b   -00	2023	WYDZIEL  
1704022669	17-04-1-05-288   -d   -00	2023	WYDZIEL  
1704022684	17-04-3-10-92    -k   -00	2023	WYDZIEL  
1704022685	17-04-3-10-92    -~b  -00	2023	WYDZIEL  
1704022686	17-04-3-10-124   -d   -00	2023	WYDZIEL  
1704022687	17-04-3-10-92    -f   -00	2023	WYDZIEL  
1704022688	17-04-3-10-98    -f   -00	2023	WYDZIEL  
1704022689	17-04-3-10-93    -f   -00	2023	WYDZIEL  
1704022690	17-04-3-10-91    -i   -00	2023	WYDZIEL  
1704022691	17-04-3-10-125   -f   -00	2023	WYDZIEL  
1704022692	17-04-3-10-92    -~a  -00	2023	WYDZIEL  
1704022693	17-04-3-10-126   -c   -00	2023	WYDZIEL  
1704022694	17-04-3-10-80    -~a  -00	2023	WYDZIEL  
1704022695	17-04-3-10-96    -d   -00	2023	WYDZIEL  
1704022696	17-04-3-10-93    -c   -00	2023	WYDZIEL  
1704022697	17-04-3-10-99A   -a   -00	2023	WYDZIEL  
1704022698	17-04-1-04-167   -~b  -00	2023	WYDZIEL  
1704022700	17-04-1-04-157   -d   -00	2023	WYDZIEL  
1704022701	17-04-1-04-163   -a   -00	2023	WYDZIEL  
1704022702	17-04-1-04-208   -b   -00	2023	WYDZIEL  
1704022703	17-04-1-04-208   -a   -00	2023	WYDZIEL  
1704022704	17-04-1-04-209   -a   -00	2023	WYDZIEL  
1704022705	17-04-1-04-195   -g   -00	2023	WYDZIEL  
1704022706	17-04-1-04-195   -f   -00	2023	WYDZIEL  
1704022707	17-04-1-04-199   -c   -00	2023	WYDZIEL  
1704022709	17-04-1-04-199   -m   -00	2023	WYDZIEL  
1704022710	17-04-1-04-199   -k   -00	2023	WYDZIEL  
1704022711	17-04-1-04-163   -d   -00	2023	WYDZIEL  
1704022712	17-04-1-05-314   -a   -00	2023	WYDZIEL  
1704022713	17-04-1-01-59    -f   -00	2023	WYDZIEL  
1704022714	17-04-1-01-67    -j   -00	2023	WYDZIEL  
1704022715	17-04-3-09-16    -b   -00	2023	WYDZIEL  
1704022717	17-04-3-09-29    -d   -00	2023	WYDZIEL  
1704022719	17-04-3-09-57A   -d   -00	2023	WYDZIEL  
1704022721	17-04-1-03-88    -c   -00	2023	WYDZIEL  
1704022723	17-04-3-09-6     -g   -00	2023	WYDZIEL  
1704022724	17-04-1-03-145   -l   -00	2023	WYDZIEL  
1704022725	17-04-1-03-145   -p   -00	2023	WYDZIEL  
1704022726	17-04-1-03-153   -j   -00	2023	WYDZIEL  
1704022727	17-04-1-03-153   -f   -00	2023	WYDZIEL  
1704022728	17-04-3-10-77    -a   -00	2023	WYDZIEL  
1704022729	17-04-3-10-77    -b   -00	2023	WYDZIEL  
1704022730	17-04-3-10-77    -c   -00	2023	WYDZIEL  
1704022731	17-04-3-10-77    -d   -00	2023	WYDZIEL  
1704022732	17-04-3-10-77    -f   -00	2023	WYDZIEL  
1704022733	17-04-3-10-79    -h   -00	2023	WYDZIEL  
1704022734	17-04-3-09-35    -g   -00	2023	WYDZIEL  
1704022735	17-04-1-02-260   -~a  -00	2023	WYDZIEL  
1704022747	17-04-3-10-78    -c   -00	2023	WYDZIEL  
1704022751	17-04-3-10-91    -k   -00	2023	WYDZIEL  
1704022752	17-04-3-10-92    -d   -00	2023	WYDZIEL  
1704022754	17-04-3-10-92    -c   -00	2023	WYDZIEL  
1704022755	17-04-3-10-95    -f   -00	2023	WYDZIEL  
1704022756	17-04-3-10-95    -d   -00	2023	WYDZIEL  
1704022757	17-04-3-10-97    -b   -00	2023	WYDZIEL  
1704022759	17-04-3-10-121   -d   -00	2023	WYDZIEL  
1704022760	17-04-3-10-121   -c   -00	2023	WYDZIEL  
1704022761	17-04-3-10-122   -b   -00	2023	WYDZIEL  
1704022763	17-04-3-10-122   -c   -00	2023	WYDZIEL  
1704022764	17-04-3-10-123   -b   -00	2023	WYDZIEL  
1704022765	17-04-3-10-123   -a   -00	2023	WYDZIEL  
1704022767	17-04-1-05-269   -c   -00	2023	WYDZIEL  
1704022768	17-04-3-09-32    -g   -00	2023	WYDZIEL  
1704022769	17-04-3-09-32    -f   -00	2023	WYDZIEL  
1704022770	17-04-3-09-32    -k   -00	2023	WYDZIEL  
1704022771	17-04-3-09-32    -j   -00	2023	WYDZIEL  
1704022772	17-04-3-09-33    -f   -00	2023	WYDZIEL  
1704022773	17-04-1-04-194   -a   -00	2023	WYDZIEL  
1704022774	17-04-1-04-194   -b   -00	2023	WYDZIEL  
1704022775	17-04-1-05-292   -j   -00	2023	WYDZIEL  
1704022776	17-04-1-05-292   -c   -00	2023	WYDZIEL  
1704022777	17-04-3-09-37    -a   -00	2023	WYDZIEL  
1704022778	17-04-3-10-125   -d   -00	2023	WYDZIEL  
1704022779	17-04-3-09-5     -h   -00	2023	WYDZIEL  
1704022780	17-04-3-09-5     -l   -00	2023	WYDZIEL  
1704022781	17-04-3-09-5     -f   -00	2023	WYDZIEL  
1704022782	17-04-3-09-5     -k   -00	2023	WYDZIEL  
1704022783	17-04-1-03-136   -h   -00	2023	WYDZIEL  
1704022784	17-04-3-12-201A  -cx  -00	2023	WYDZIEL  
1704022785	17-04-2-08-74    -i   -00	2023	WYDZIEL  
1704022786	17-04-2-06-143   -j   -00	2023	WYDZIEL  
1704022787	17-04-2-06-143   -l   -00	2023	WYDZIEL  
1704022788	17-04-2-06-145   -b   -00	2023	WYDZIEL  
1704022789	17-04-2-06-145   -i   -00	2023	WYDZIEL  
1704022790	17-04-2-06-145   -g   -00	2023	WYDZIEL  
1704022792	17-04-2-06-145   -h   -00	2023	WYDZIEL  
1704022793	17-04-2-06-127   -~c  -00	2023	WYDZIEL  
1704022794	17-04-2-06-133   -~c  -00	2023	WYDZIEL  
1704022795	17-04-2-06-136   -~b  -00	2023	WYDZIEL  
1704022796	17-04-2-06-137   -~c  -00	2023	WYDZIEL  
1704022797	17-04-2-06-147   -~b  -00	2023	WYDZIEL  
1704022798	17-04-2-06-147   -~c  -00	2023	WYDZIEL  
1704022799	17-04-2-06-156A  -~b  -00	2023	WYDZIEL  
1704022800	17-04-2-07-14    -~b  -00	2023	WYDZIEL  
1704022801	17-04-2-07-28    -~b  -00	2023	WYDZIEL  
1704022802	17-04-2-07-32    -~a  -00	2023	WYDZIEL  
1704022804	17-04-2-07-58    -~c  -00	2023	WYDZIEL  
1704022805	17-04-2-08-116   -~b  -00	2023	WYDZIEL  
1704022806	17-04-2-08-149   -~b  -00	2023	WYDZIEL  
1704022807	17-04-2-08-69    -~b  -00	2023	WYDZIEL  
1704022808	17-04-2-08-82    -~c  -00	2023	WYDZIEL  
1704022809	17-04-2-08-87    -~c  -00	2023	WYDZIEL  
1704022810	17-04-2-08-88    -~d  -00	2023	WYDZIEL  
1704022812	17-04-2-08-97    -~c  -00	2023	WYDZIEL  
1704022813	17-04-3-11-143   -~c  -00	2023	WYDZIEL  
1704022814	17-04-3-11-185   -~b  -00	2023	WYDZIEL  
1704022815	17-04-3-12-113A  -~a  -00	2023	WYDZIEL  
1704022817	17-04-3-12-208   -~b  -00	2023	WYDZIEL  
1704022818	17-04-3-12-212   -~a  -00	2023	WYDZIEL  
1704022819	17-04-2-08-110   -~b  -00	2023	WYDZIEL  
1704022820	17-04-1-02-261   -r   -00	2023	WYDZIEL  
1704022823	17-04-1-03-136   -j   -00	2023	WYDZIEL  
1704022824	17-04-3-09-54    -i   -00	2023	WYDZIEL  
1704022827	17-04-3-09-66    -k   -00	2023	WYDZIEL  
1704022828	17-04-3-09-70    -d   -00	2023	WYDZIEL  
1704022829	17-04-3-10-94    -f   -00	2023	WYDZIEL  
1704022830	17-04-3-11-187   -a   -00	2023	WYDZIEL  
1704022831	17-04-2-08-104   -k   -00	2023	WYDZIEL  
1704022835	17-04-1-05-286   -h   -00	2023	WYDZIEL  
1704022836	17-04-1-05-286   -i   -00	2023	WYDZIEL  
1704022837	17-04-2-06-140   -m   -00	2023	WYDZIEL  
1704022838	17-04-2-06-140   -bx  -00	2023	WYDZIEL  
1704022839	17-04-1-01-68    -cx  -00	2023	WYDZIEL  
1704022840	17-04-2-08-74    -b   -00	2023	WYDZIEL  
1704022841	17-04-2-08-74    -j   -00	2023	WYDZIEL  
1704022842	17-04-3-12-201A  -bx  -00	2023	WYDZIEL  
1704022843	17-04-3-12-201A  -dx  -00	2023	WYDZIEL  
1704022844	17-04-3-12-201A  -l   -00	2023	WYDZIEL  
1704022845	17-04-3-12-201A  -n   -00	2023	WYDZIEL  
1704022846	17-04-1-02-254   -l   -00	2023	WYDZIEL  
1704022847	17-04-1-02-254   -m   -00	2023	WYDZIEL  
1704022848	17-04-1-02-259   -f   -00	2023	WYDZIEL  
1704022849	17-04-3-09-57A   -f   -00	2023	WYDZIEL  
1704022852	17-04-3-09-58A   -d   -00	2023	WYDZIEL  
1704022855	17-04-3-09-58A   -b   -00	2023	WYDZIEL  
1704022859	17-04-3-09-58B   -f   -00	2023	WYDZIEL  
1704022861	17-04-3-09-58B   -d   -00	2023	WYDZIEL  
1704022864	17-04-3-09-58B   -b   -00	2023	WYDZIEL  
1704022866	17-04-1-01-48    -a   -00	2023	WYDZIEL  
1704022868	17-04-3-12-197   -~d  -00	2023	WYDZIEL  
1704022869	17-04-3-11-169   -~a  -00	2023	WYDZIEL  
1704022870	17-04-3-11-169   -~c  -00	2023	WYDZIEL  
1704022871	17-04-3-11-158   -~b  -00	2023	WYDZIEL  
1704022872	17-04-3-10-99    -~a  -00	2023	WYDZIEL  
1704022873	17-04-3-09-75    -~a  -00	2023	WYDZIEL  
1704022874	17-04-3-09-75    -~c  -00	2023	WYDZIEL  
1704022875	17-04-3-09-6A    -~a  -00	2023	WYDZIEL  
1704022876	17-04-3-09-67    -~a  -00	2023	WYDZIEL  
1704022878	17-04-3-09-58A   -~b  -00	2023	WYDZIEL  
1704022879	17-04-3-09-57    -~a  -00	2023	WYDZIEL  
1704022880	17-04-3-09-51    -~a  -00	2023	WYDZIEL  
1704022881	17-04-3-09-44    -~b  -00	2023	WYDZIEL  
1704022882	17-04-3-09-44    -~c  -00	2023	WYDZIEL  
1704022883	17-04-3-09-36    -~a  -00	2023	WYDZIEL  
1704022884	17-04-3-09-35    -~a  -00	2023	WYDZIEL  
1704022885	17-04-3-09-15    -~a  -00	2023	WYDZIEL  
1704022886	17-04-2-08-74    -~b  -00	2023	WYDZIEL  
1704022887	17-04-2-07-63    -~d  -00	2023	WYDZIEL  
1704022888	17-04-2-07-59    -~b  -00	2023	WYDZIEL  
1704022889	17-04-2-07-44    -~b  -00	2023	WYDZIEL  
1704022890	17-04-2-06-141   -~b  -00	2023	WYDZIEL  
1704022891	17-04-2-06-132   -~b  -00	2023	WYDZIEL  
1704022892	17-04-1-05-323   -~a  -00	2023	WYDZIEL  
1704022893	17-04-1-05-316   -~a  -00	2023	WYDZIEL  
1704022894	17-04-1-05-308   -~a  -00	2023	WYDZIEL  
1704022895	17-04-1-05-308   -~b  -00	2023	WYDZIEL  
1704022896	17-04-1-05-301   -~a  -00	2023	WYDZIEL  
1704022897	17-04-1-05-301   -~b  -00	2023	WYDZIEL  
1704022898	17-04-1-05-296   -~a  -00	2023	WYDZIEL  
1704022899	17-04-1-05-296   -~b  -00	2023	WYDZIEL  
1704022900	17-04-1-05-292   -~a  -00	2023	WYDZIEL  
1704022901	17-04-1-05-270   -~b  -00	2023	WYDZIEL  
1704022902	17-04-1-05-268   -~b  -00	2023	WYDZIEL  
1704022903	17-04-1-04-213   -~b  -00	2023	WYDZIEL  
1704022904	17-04-1-04-213   -~c  -00	2023	WYDZIEL  
1704022905	17-04-1-04-211   -~a  -00	2023	WYDZIEL  
1704022906	17-04-1-04-211   -~b  -00	2023	WYDZIEL  
1704022907	17-04-1-04-208   -~b  -00	2023	WYDZIEL  
