arodes_int_num	a_year	site_nr	measure_cd	urgency	cutting_nr	cutting_area	large_timber_perc	cue_rank_order
1704001663	2023	1	CW       	N		0.34		4
1704001663	2023	1	CP       	N		0.34		5
1704001668	2023	1	CP       	N		0.52		1
1704001672	2023	1	IIIA     	N		2.17	40	1
1704001672	2023	1	AGROT    	N		0.87		2
1704001672	2023	1	ODN-ZŁOŻ 	N		0.87		3
1704001674	2023	1	TWP      	N		1.61		1
1704001674	2023	1	CP       	N		0.43		2
1704001566	2023	1	TWP      	N		0.24		1
1704001568	2023	1	IIIBU    	N		10.23	95	1
1704001568	2023	1	AGROT    	N		4.09		2
1704001568	2023	1	ODN-ZŁOŻ 	N		4.09		3
1704001568	2023	1	CP       	N		6.14		4
1704001575	2023	1	TPP      	N		3.94		1
1704001584	2023	1	TPP      	N		10.51		1
1704001586	2023	1	TPP      	N		7.37		1
1704001589	2023	1	TPP      	N		9.15		1
1704001591	2023	1	CP       	N		0.24		1
1704001593	2023	1	CP       	N		4.21		1
1704001602	2023	1	PIEL     	N		0.83		1
1704001602	2023	1	CP       	N		0.36		2
1704001618	2023	1	IIIA     	N		4.9	40	1
1704001618	2023	1	AGROT    	N		1.96		2
1704001618	2023	1	ODN-ZŁOŻ 	N		1.96		3
1704001794	2023	1	TPP      	N		3.25		1
1704001801	2023	1	CP       	N		1.45		1
1704001803	2023	1	IIIAU    	N		3.72	95	1
1704001803	2023	1	AGROT    	N		2.23		2
1704001803	2023	1	ODN-ZŁOŻ 	N		2.23		3
1704001803	2023	1	CP       	N		1.49		4
1704001805	2023	1	TWP      	N		1.44		1
1704001812	2023	1	TPP      	N		0.8		1
1704001814	2023	1	TWP      	N		0.77		1
1704001816	2023	1	TPP      	N		3.25		1
1704001818	2023	1	TWP      	N		1.59		1
1704001820	2023	1	CP       	N		1.18		1
1704001835	2023	1	CW       	N		0.69		1
1704001705	2023	1	TPP      	N		1.75		1
1704001707	2023	1	IIIB     	N		8.34	50	1
1704001707	2023	1	AGROT    	N		2.5		2
1704001707	2023	1	ODN-ZŁOŻ 	N		2.5		3
1704001707	2023	1	CP       	N		2.3		4
1704001710	2023	1	IIIB     	N		5.54	50	1
1704001710	2023	1	AGROT    	N		1.66		2
1704001710	2023	1	ODN-ZŁOŻ 	N		1.66		3
1704001710	2023	1	PIEL     	N		1.49		4
1704001720	2023	1	TWP      	N		1.13		1
1704001722	2023	1	IIIB     	N		4.6	30	1
1704001722	2023	1	AGROT    	N		1.38		2
1704001722	2023	1	ODN-ZŁOŻ 	N		1.38		3
1704001724	2023	1	TPP      	N		0.7		1
1704001726	2023	1	CP       	N		2.37		1
1704001729	2023	1	TPP      	N		17.71		1
1704001731	2023	1	PIEL     	N		0.39		1
1704001733	2023	1	CP       	N		1.22		1
1704001740	2023	1	TPP      	N		0.47		1
1704001745	2023	1	TPP      	N		0.83		1
1704001677	2023	1	IIIBU    	N		9.6	95	1
1704001677	2023	1	AGROT    	N		4.0		2
1704001677	2023	1	ODN-ZŁOŻ 	N		4.0		3
1704001677	2023	1	CW       	N		2.77		4
1704001677	2023	1	CP       	N		2.83		5
1704001681	2023	1	TWP      	N		1.94		1
1704001681	2023	1	CP       	N		0.5		2
1704001683	2023	1	TPP      	N		1.8		1
1704001686	2023	1	IIIA     	N		2.03	30	1
1704001686	2023	1	AGROT    	N		0.61		2
1704001686	2023	1	ODN-ZŁOŻ 	N		0.61		3
1704001688	2023	1	TWP      	N		10.24		1
1704001690	2023	1	IIIA     	N		1.02	30	1
1704001690	2023	1	AGROT    	N		0.31		2
1704001690	2023	1	ODN-ZŁOŻ 	N		0.31		3
1704001699	2023	1	AGROT    	N		0.8		1
1704001699	2023	1	ODN-ZŁOŻ 	N		0.8		2
1704001699	2023	1	CP       	N		0.8		3
1704001837	2023	1	TPP      	N		2.14		1
1704001839	2023	1	TPP      	N		1.53		1
1704001841	2023	1	TPP      	N		9.81		1
1704001845	2023	1	TWP      	N		1.01		1
1704001856	2023	1	TPP      	N		2.05		1
1704001858	2023	1	TWP      	N		0.66		1
1704001862	2023	1	TPP      	N		1.1		1
1704001749	2023	1	TWP      	N		1.17		1
1704001751	2023	1	TWP      	N		0.93		1
1704001866	2023	1	TPP      	N		2.02		1
1704001765	2023	1	TPP      	N		2.77		1
1704001767	2023	1	IIIAU    	N		1.62	95	1
1704001767	2023	1	AGROT    	N		1.13		2
1704001767	2023	1	ODN-ZŁOŻ 	N		1.13		3
1704001767	2023	1	CP       	N		0.49		4
1704001769	2023	1	TPP      	N		11.22		1
1704001868	2023	1	TPP      	N		1.52		1
1704001774	2023	1	IIIAU    	N		2.25	95	1
1704001774	2023	1	AGROT    	N		1.33		2
1704001774	2023	1	ODN-ZŁOŻ 	N		1.33		3
1704001774	2023	1	PIEL     	N		0.92		4
1704001874	2023	1	CP       	N		1.82		1
1704001776	2023	1	TPP      	N		12.11		1
1704001880	2023	1	CP       	N		1.79		1
1704001882	2023	1	TWP      	N		0.71		1
1704001885	2023	1	TPP      	N		1.31		1
1704001998	2023	1	TPP      	N		7.23		1
1704001889	2023	1	TPP      	N		0.91		1
1704001891	2023	1	TPP      	N		0.7		1
1704002190	2023	1	TWP      	N		1.44		1
1704001893	2023	1	TPP      	N		3.62		1
1704002194	2023	1	TWP      	N		1.35		1
1704001893	2023	1	CW       	N		0.49		2
1704002003	2023	1	TPP      	N		1.85		1
1704002274	2023	1	TPP      	N		1.82		1
1704002005	2023	1	TPP      	N		3.82		1
1704002007	2023	1	TPP      	N		3.08		1
1704002009	2023	1	TPP      	N		1.43		1
1704002011	2023	1	TPP      	N		1.43		1
1704002020	2023	1	TPP      	N		0.79		1
1704002028	2023	1	TPP      	N		1.15		1
1704002032	2023	1	TPP      	N		1.14		1
1704002034	2023	1	TPP      	N		0.67		1
1704002043	2023	1	TWP      	N		0.98		1
1704002045	2023	1	IIIBU    	N		6.3	95	1
1704002045	2023	1	AGROT    	N		2.51		2
1704002045	2023	1	ODN-ZŁOŻ 	N		2.51		3
1704002045	2023	1	CW       	N		1.9		4
1704002045	2023	1	CP       	N		1.89		5
1704002047	2023	1	TPP      	N		1.46		1
1704002049	2023	1	TPP      	N		2.18		1
1704002051	2023	1	TWP      	N		1.31		1
1704002053	2023	1	TPP      	N		3.58		1
1704002055	2023	1	PIEL     	N		0.59		1
1704002057	2023	1	TWP      	N		0.59		1
1704002059	2023	1	TPP      	N		2.5		1
1704002063	2023	1	PIEL     	N		0.67		1
1704002066	2023	1	TPP      	N		1.78		1
1704002068	2023	1	TWP      	N		2.12		1
1704002070	2023	1	TPP      	N		11.52		1
1704002072	2023	1	TPP      	N		0.64		1
1704002074	2023	1	PIEL     	N		2.48		1
1704002089	2023	1	TPP      	N		0.92		1
1704002091	2023	1	CW       	N		0.83		1
1704002097	2023	1	TPP      	N		1.04		1
1704002099	2023	1	IIA      	N		4.47	50	1
1704002101	2023	1	TPP      	N		0.72		1
1704002103	2023	1	IB       	N		2.21	95	1
1704002103	2023	1	AGROT    	N		2.21		2
1704002103	2023	1	ODN-ZRB  	N		2.21		3
1704002105	2023	1	TPP      	N		1.83		1
1704002197	2023	1	TPP      	N		3.67		1
1704002199	2023	1	IVD      	N		7.12	50	1
1704002199	2023	1	AGROT    	N		1.5		2
1704002199	2023	1	ODN-ZŁOŻ 	N		1.5		3
1704002199	2023	1	CW       	N		2.47		4
1704002201	2023	1	TPP      	N		1.89		1
1704002203	2023	1	PIEL     	N		1.19		1
1704002203	2023	1	CP       	N		1.69		2
1704002210	2023	1	IIIA     	N		2.21	30	1
1704002210	2023	1	AGROT    	N		0.66		2
1704002210	2023	1	ODN-ZŁOŻ 	N		0.66		3
1704002212	2023	1	TPP      	N		2.64		1
1704002214	2023	1	TPP      	N		1.41		1
1704002216	2023	1	TPP      	N		5.57		1
1704002218	2023	1	TWP      	N		2.44		1
1704002220	2023	1	PIEL     	N		1.6		1
1704002223	2023	1	TPP      	N		11.15		1
1704002225	2023	1	TPP      	N		1.71		1
1704002227	2023	1	CW       	N		1.47		1
1704002229	2023	1	CP       	N		1.65		1
1704002234	2023	1	IIIAU    	N		1.41	80	1
1704002234	2023	1	AGROT    	N		0.99		2
1704002234	2023	1	ODN-ZŁOŻ 	N		0.99		3
1704002234	2023	1	CW       	N		0.42		4
1704002236	2023	1	IIIB     	N		4.26	50	1
1704002236	2023	1	AGROT    	N		1.28		2
1704002236	2023	1	ODN-ZŁOŻ 	N		1.28		3
1704002236	2023	1	PIEL     	N		1.28		4
1704002238	2023	1	IIIB     	N		1.32	50	1
1704002238	2023	1	AGROT    	N		0.4		2
1704002238	2023	1	ODN-ZŁOŻ 	N		0.4		3
1704002238	2023	1	CW       	N		0.4		4
1704002240	2023	1	TWP      	N		1.58		1
1704002245	2023	1	TWP      	N		1.76		1
1704002247	2023	1	TWP      	N		1.33		1
1704002251	2023	1	PIEL     	N		2.26		1
1704002253	2023	1	TPP      	N		3.03		1
1704002255	2023	1	TWP      	N		0.77		1
1704002258	2023	1	TPP      	N		2.55		1
1704002260	2023	1	TPP      	N		3.69		1
1704002262	2023	1	TWP      	N		4.02		1
1704002266	2023	1	TPP      	N		4.24		1
1704002266	2023	1	ODN-IIP  	N		2.0		2
1704002107	2023	1	TPP      	N		1.19		1
1704002109	2023	1	TPP      	N		2.06		1
1704002111	2023	1	TPP      	N		1.56		1
1704002113	2023	1	TPP      	N		3.05		1
1704002120	2023	1	TPP      	N		14.77		1
1704002122	2023	1	TPP      	N		1.41		1
1704002124	2023	1	TPP      	N		0.91		1
1704002126	2023	1	CP       	N		0.85		1
1704002128	2023	1	TPP      	N		3.6		1
1704002135	2023	1	TPP      	N		0.91		1
1704002137	2023	1	TPP      	N		1.95		1
1704002151	2023	1	TPP      	N		1.22		1
1704002160	2023	1	IIIB     	N		4.21	50	1
1704002160	2023	1	AGROT    	N		1.26		2
1704002160	2023	1	ODN-ZŁOŻ 	N		1.26		3
1704002160	2023	1	CW       	N		1.15		4
1704002164	2023	1	TPP      	N		6.14		1
1704002175	2023	1	TPP      	N		2.32		1
1704002177	2023	1	TPP      	N		1.2		1
1704002179	2023	1	TPP      	N		1.19		1
1704002181	2023	1	CP       	N		1.12		1
1704002184	2023	1	PIEL     	N		1.75		1
1704002355	2023	1	TPP      	N		7.72		1
1704002359	2023	1	CP       	N		1.94		4
1704002359	2023	1	IIIB     	N		6.45	50	1
1704002359	2023	1	AGROT    	N		1.94		2
1704002359	2023	1	ODN-ZŁOŻ 	N		1.94		3
1704002361	2023	1	TPP      	N		1.45		1
1704002363	2023	1	TWP      	N		1.36		1
1704002366	2023	1	TPP      	N		4.47		1
1704002368	2023	1	TPP      	N		2.57		1
1704002370	2023	1	TPP      	N		2.98		1
1704002372	2023	1	TPP      	N		2.28		1
1704002376	2023	1	TWP      	N		0.78		1
1704002383	2023	1	IIIBU    	N		3.52	95	1
1704002383	2023	1	AGROT    	N		1.43		2
1704002383	2023	1	ODN-ZŁOŻ 	N		1.43		3
1704002383	2023	1	CW       	N		1.06		4
1704002432	2023	1	TWP      	N		0.44		1
1704002439	2023	1	IIIBU    	N		5.98	60	1
1704002439	2023	1	AGROT    	N		2.38		2
1704002439	2023	1	ODN-ZŁOŻ 	N		2.38		3
1704002439	2023	1	CW       	N		1.0		4
1704002439	2023	1	CP       	N		2.6		5
1704002443	2023	1	TPP      	N		0.75		1
1704002445	2023	1	IIIBU    	N		5.48	60	1
1704002445	2023	1	AGROT    	N		1.0		2
1704002445	2023	1	ODN-ZŁOŻ 	N		1.0		3
1704002445	2023	1	CW       	N		1.65		4
1704002513	2023	1	TPP      	N		5.28		1
1704002517	2023	1	CW       	N		1.01		1
1704002519	2023	1	IB       	N		1.65	95	1
1704002383	2023	1	CP       	N		1.03		5
1704002385	2023	1	IIIBU    	N		3.83	65	1
1704002385	2023	1	AGROT    	N		0.5		2
1704002385	2023	1	ODN-ZŁOŻ 	N		0.5		3
1704002385	2023	1	CW       	N		1.15		4
1704002385	2023	1	CP       	N		0.96		5
1704002387	2023	1	TPP      	N		1.11		1
1704002387	2023	1	ODN-IIP  	N		0.5		2
1704002447	2023	1	IIIAU    	N		2.98	60	1
1704002447	2023	1	AGROT    	N		1.0		2
1704002447	2023	1	ODN-ZŁOŻ 	N		1.0		3
1704002447	2023	1	CW       	N		0.84		4
1704002449	2023	1	TWP      	N		1.34		1
1704002451	2023	1	TWP      	N		0.99		1
1704002454	2023	1	PIEL     	N		0.78		1
1704002454	2023	1	CP       	N		0.56		2
1704002519	2023	1	AGROT    	N		1.65		2
1704002519	2023	1	ODN-ZRB  	N		1.65		3
1704002460	2023	1	PIEL     	N		1.2		1
1704002276	2023	1	TPP      	N		0.95		1
1704002462	2023	1	PIEL     	N		2.49		1
1704002533	2023	1	TPP      	N		2.39		1
1704002389	2023	1	TPP      	N		5.44		1
1704002391	2023	1	PIEL     	N		1.92		1
1704002464	2023	1	TPP      	N		0.31		1
1704002536	2023	1	TPP      	N		3.72		1
1704002276	2023	1	ODN-IIP  	N		0.45		2
1704002466	2023	1	PIEL     	N		0.41		1
1704002466	2023	1	CP       	N		0.58		2
1704002395	2023	1	IB       	N		2.36	95	1
1704002395	2023	1	AGROT    	N		2.36		2
1704002395	2023	1	ODN-ZRB  	N		2.36		3
1704002280	2023	1	TPP      	N		2.05		1
1704002472	2023	1	IIIBU    	N		4.56	80	1
1704002472	2023	1	AGROT    	N		1.0		2
1704002472	2023	1	ODN-ZŁOŻ 	N		1.0		3
1704002472	2023	1	CW       	N		1.71		4
1704002472	2023	1	CP       	N		1.14		5
1704002542	2023	1	TPP      	N		2.0		1
1704002544	2023	1	TPP      	N		1.19		1
1704002398	2023	1	TWP      	N		1.57		1
1704002400	2023	1	TWP      	N		0.68		1
1704002402	2023	1	TPP      	N		3.61		1
1704002476	2023	1	TWP      	N		4.52		1
1704002283	2023	1	TPP      	N		2.79		1
1704002478	2023	1	IB       	N		3.13	90	1
1704002478	2023	1	AGROT    	N		3.13		2
1704002478	2023	1	ODN-ZRB  	N		3.13		3
1704002404	2023	1	TWP      	N		3.6		1
1704002406	2023	1	TWP      	N		3.21		1
1704002408	2023	1	TWP      	N		0.38		1
1704002285	2023	1	TPP      	N		0.58		1
1704002410	2023	1	TWP      	N		2.43		1
1704002412	2023	1	TPP      	N		2.12		1
1704002287	2023	1	CP       	N		5.37		1
1704002414	2023	1	TPP      	N		2.61		1
1704002487	2023	1	IIIBU    	N		4.96	95	1
1704002487	2023	1	AGROT    	N		1.98		2
1704002487	2023	1	ODN-ZŁOŻ 	N		1.98		3
1704002487	2023	1	CW       	N		1.49		4
1704002546	2023	1	CP       	N		0.88		1
1704002418	2023	1	IIIB     	N		1.01	50	1
1704002418	2023	1	AGROT    	N		0.3		2
1704002418	2023	1	ODN-ZŁOŻ 	N		0.3		3
1704002418	2023	1	CP       	N		0.3		4
1704002289	2023	1	CP       	N		5.54		1
1704002420	2023	1	TPP      	N		2.86		1
1704002554	2023	1	IB       	N		2.07	95	1
1704002422	2023	1	IIIB     	N		4.07	50	1
1704002422	2023	1	AGROT    	N		1.22		2
1704002422	2023	1	ODN-ZŁOŻ 	N		1.22		3
1704002422	2023	1	CP       	N		1.42		4
1704002291	2023	1	TPP      	N		3.19		1
1704002293	2023	1	TPP      	N		2.33		1
1704002428	2023	1	IIIB     	N		1.74	50	1
1704002428	2023	1	AGROT    	N		0.52		2
1704002428	2023	1	ODN-ZŁOŻ 	N		0.52		3
1704002428	2023	1	CP       	N		0.37		4
1704002430	2023	1	TWP      	N		0.86		1
1704002487	2023	1	CP       	N		1.49		5
1704002489	2023	1	TPP      	N		2.25		1
1704002491	2023	1	TPP      	N		2.16		1
1704002493	2023	1	TPP      	N		2.73		1
1704002496	2023	1	CP       	N		2.33		1
1704002500	2023	1	TPP      	N		1.47		1
1704002502	2023	1	TPP      	N		2.22		1
1704002504	2023	1	IIIAU    	N		1.74	95	1
1704002504	2023	1	AGROT    	N		1.22		2
1704002504	2023	1	ODN-ZŁOŻ 	N		1.22		3
1704002504	2023	1	CP       	N		0.52		4
1704002554	2023	1	AGROT    	N		2.07		2
1704002554	2023	1	ODN-ZRB  	N		2.07		3
1704002561	2023	1	TWP      	N		2.05		1
1704002563	2023	1	TPP      	N		1.35		1
1704002565	2023	1	TPP      	N		1.77		1
1704002576	2023	1	TWP      	N		1.66		1
1704002578	2023	1	TWP      	N		3.32		1
1704002506	2023	1	TPP      	N		0.63		1
1704002593	2023	1	TPP      	N		4.26		1
1704002593	2023	1	ODN-IIP  	N		2.0		2
1704002298	2023	1	IIIAU    	N		3.39	95	1
1704002595	2023	1	TWP      	N		3.31		1
1704002597	2023	1	TWP      	N		3.47		1
1704002298	2023	1	AGROT    	N		2.46		2
1704002298	2023	1	ODN-ZŁOŻ 	N		2.46		3
1704002599	2023	1	TWP      	N		3.31		1
1704002298	2023	1	CW       	N		0.93		4
1704002601	2023	1	CP       	N		4.02		1
1704002582	2023	1	TPP      	N		3.73		1
1704002584	2023	1	TWP      	N		0.9		1
1704002679	2023	1	TWP      	N		5.21		1
1704002683	2023	1	TPP      	N		2.12		1
1704002685	2023	1	TPP      	N		1.31		1
1704002608	2023	1	CP       	N		1.64		1
1704002304	2023	1	TWP      	N		2.15		1
1704002610	2023	1	TPP      	N		2.83		1
1704002610	2023	1	ODN-IIP  	N		1.4		2
1704002591	2023	1	TWP      	N		2.3		1
1704002687	2023	1	TPP      	N		1.48		1
1704002689	2023	1	TPP      	N		1.21		1
1704002691	2023	1	TPP      	N		3.1		1
1704002752	2023	1	IIIB     	N		4.92	50	1
1704002752	2023	1	AGROT    	N		1.48		2
1704002752	2023	1	ODN-ZŁOŻ 	N		1.48		3
1704002752	2023	1	CP       	N		1.63		4
1704002754	2023	1	IIIAU    	N		4.91	95	1
1704002754	2023	1	AGROT    	N		3.44		2
1704002754	2023	1	ODN-ZŁOŻ 	N		3.44		3
1704002754	2023	1	CP       	N		1.47		4
1704002756	2023	1	CP       	N		2.22		1
1704002619	2023	1	TPP      	N		4.3		1
1704002693	2023	1	TPP      	N		3.17		1
1704002306	2023	1	TPP      	N		2.37		1
1704002705	2023	1	IID      	N		4.4	50	1
1704002759	2023	1	IIIA     	N		0.93	30	1
1704002759	2023	2	IIIA     	N		2.97	30	4
1704002759	2023	1	AGROT    	N		0.28		2
1704002759	2023	2	AGROT    	N		0.89		5
1704002759	2023	1	ODN-ZŁOŻ 	N		0.28		3
1704002759	2023	2	ODN-ZŁOŻ 	N		0.89		6
1704002621	2023	1	IB       	N		2.16	95	1
1704002621	2023	1	AGROT    	N		2.16		2
1704002621	2023	1	ODN-ZRB  	N		2.16		3
1704002763	2023	1	IIIA     	N		2.23	30	1
1704002763	2023	1	AGROT    	N		0.67		2
1704002763	2023	1	ODN-ZŁOŻ 	N		0.67		3
1704002625	2023	1	IB       	N		1.17	95	1
1704002625	2023	1	AGROT    	N		1.17		2
1704002625	2023	1	ODN-ZRB  	N		1.17		3
1704002715	2023	1	PIEL     	N		1.7		1
1704002715	2023	1	CP       	N		2.68		2
1704002627	2023	1	TPP      	N		2.15		1
1704002766	2023	1	IIIA     	N		5.49	30	1
1704002766	2023	1	AGROT    	N		1.65		2
1704002766	2023	1	ODN-ZŁOŻ 	N		1.65		3
1704002717	2023	1	TWP      	N		0.96		1
1704002308	2023	1	TPP      	N		3.04		1
1704002770	2023	1	IIIB     	N		5.64	50	1
1704002770	2023	1	AGROT    	N		1.69		2
1704002770	2023	1	ODN-ZŁOŻ 	N		1.69		3
1704002770	2023	1	CW       	N		1.69		4
1704002632	2023	1	TPP      	N		1.64		1
1704002640	2023	1	TWP      	N		2.97		1
1704002772	2023	1	IIIAU    	N		4.66	95	1
1704002772	2023	1	AGROT    	N		3.26		2
1704002772	2023	1	ODN-ZŁOŻ 	N		3.26		3
1704002772	2023	1	CW       	N		1.4		4
1704002741	2023	1	TPP      	N		3.24		1
1704002643	2023	1	TWP      	N		0.62		1
1704002312	2023	1	ODN-ZŁOŻ 	N		1.6		3
1704002645	2023	1	TPP      	N		3.1		1
1704002647	2023	1	TPP      	N		3.1		1
1704002775	2023	1	IVA      	N		16.84	30	1
1704002312	2023	1	PIEL     	N		1.21		4
1704002312	2023	1	CP       	N		1.21		5
1704002651	2023	1	TPP      	N		1.29		1
1704002312	2023	1	IIIBU    	N		4.02	95	1
1704002653	2023	1	TPP      	N		1.73		1
1704002655	2023	1	TWP      	N		3.85		1
1704002794	2023	1	TPP      	N		1.15		1
1704002312	2023	1	AGROT    	N		1.6		2
1704002801	2023	1	IB       	N		2.05	80	1
1704002660	2023	1	TPP      	N		1.27		1
1704002827	2023	1	TWP      	N		5.78		1
1704002801	2023	1	AGROT    	N		2.05		2
1704002801	2023	1	ODN-ZRB  	N		2.05		3
1704002662	2023	1	TPP      	N		2.44		1
1704002829	2023	1	TWP      	N		4.23		1
1704002314	2023	1	TPP      	N		2.01		1
1704002831	2023	1	CP       	N		0.68		1
1704002833	2023	1	TPP      	N		3.85		1
1704002664	2023	1	TPP      	N		4.57		1
1704002666	2023	1	TPP      	N		1.55		1
1704002668	2023	1	TWP      	N		2.95		1
1704002673	2023	1	TPP      	N		0.94		1
1704002316	2023	1	IIIB     	N		6.3	50	1
1704002316	2023	1	AGROT    	N		1.89		2
1704002316	2023	1	ODN-ZŁOŻ 	N		1.89		3
1704002316	2023	1	CW       	N		1.89		4
1704002319	2023	1	IIIBU    	N		3.56	95	1
1704002835	2023	1	TWP      	N		1.13		1
1704002319	2023	1	AGROT    	N		1.25		2
1704002805	2023	1	TPP      	N		1.8		1
1704002319	2023	1	ODN-ZŁOŻ 	N		1.25		3
1704002319	2023	1	CP       	N		2.31		4
1704002321	2023	1	IID      	N		4.54	50	1
1704002840	2023	1	TWP      	N		2.51		1
1704002321	2023	1	AGROT    	N		2.0		2
1704002321	2023	1	ODN-ZŁOŻ 	N		2.0		3
1704002323	2023	1	TPP      	N		2.32		1
1704002842	2023	1	TPP      	N		0.65		1
1704002906	2023	1	TWP      	N		1.02		1
1704002822	2023	1	CP       	N		1.26		1
1704002822	2023	1	TWP      	N		1.26		2
1704002824	2023	1	TPP      	N		1.99		1
1704002844	2023	1	CP       	N		6.53		1
1704002844	2023	1	TWP      	N		6.53		2
1704002909	2023	1	PIEL     	N		0.8		1
1704002325	2023	1	TWP      	N		2.82		1
1704002911	2023	1	TPP      	N		5.22		1
1704002331	2023	1	TWP      	N		1.78		1
1704002913	2023	1	CP       	N		6.31		1
1704002913	2023	1	TWP      	N		6.31		2
1704002848	2023	1	TPP      	N		3.32		1
1704002850	2023	1	TWP      	N		1.46		1
1704002915	2023	1	AGROT    	N		2.02		2
1704002915	2023	1	ODN-ZŁOŻ 	N		2.02		3
1704002915	2023	1	CW       	N		2.02		4
1704002852	2023	1	IIIAU    	N		1.93	95	1
1704002852	2023	1	AGROT    	N		1.42		2
1704002852	2023	1	ODN-ZŁOŻ 	N		1.42		3
1704002852	2023	1	CW       	N		0.51		4
1704002977	2023	1	ODN-ZŁOŻ 	N		2.7		1
1704002977	2023	1	CP       	N		7.15		2
1704002915	2023	1	CP       	N		1.96		5
1704002342	2023	1	IIIBU    	N		3.39	95	1
1704002857	2023	1	IIIAU    	N		2.54	95	1
1704002857	2023	1	AGROT    	N		1.78		2
1704002857	2023	1	ODN-ZŁOŻ 	N		1.78		3
1704002857	2023	1	CW       	N		0.76		4
1704002915	2023	1	IIIBU    	N		6.0	95	1
1704002979	2023	1	IIIBU    	N		2.59	95	1
1704002979	2023	1	AGROT    	N		1.74		2
1704002979	2023	1	ODN-ZŁOŻ 	N		1.74		3
1704002979	2023	1	CW       	N		0.45		4
1704002979	2023	1	CP       	N		0.4		5
1704002859	2023	1	IB       	N		2.66	95	1
1704002859	2023	1	AGROT    	N		2.66		2
1704002859	2023	1	ODN-ZRB  	N		2.66		3
1704002920	2023	1	TWP      	N		3.63		1
1704002861	2023	1	IIIA     	N		1.35	30	1
1704002861	2023	1	AGROT    	N		0.41		2
1704002861	2023	1	ODN-ZŁOŻ 	N		0.41		3
1704002924	2023	1	IIIBU    	N		4.98	95	1
1704002924	2023	1	AGROT    	N		1.22		2
1704002924	2023	1	ODN-ZŁOŻ 	N		1.22		3
1704002924	2023	1	CW       	N		0.78		4
1704002924	2023	1	CP       	N		2.98		5
1704002985	2023	1	IIIAU    	N		5.11	90	1
1704002863	2023	1	IIIA     	N		1.67	30	1
1704002863	2023	1	AGROT    	N		0.5		2
1704002863	2023	1	ODN-ZŁOŻ 	N		0.5		3
1704002342	2023	1	AGROT    	N		1.19		2
1704002342	2023	1	ODN-ZŁOŻ 	N		1.19		3
1704002342	2023	1	CW       	N		1.19		4
1704002926	2023	1	CP       	N		4.34		1
1704002926	2023	1	TWP      	N		4.34		2
1704002867	2023	1	IB       	N		0.5	60	1
1704002867	2023	1	AGROT    	N		0.5		2
1704002867	2023	1	ODN-ZRB  	N		0.5		3
1704002342	2023	1	CP       	N		1.01		5
1704002985	2023	1	AGROT    	N		3.58		2
1704002985	2023	1	ODN-ZŁOŻ 	N		3.58		3
1704002985	2023	1	CW       	N		1.53		4
1704002871	2023	1	IB       	N		1.99	80	1
1704002871	2023	1	AGROT    	N		1.99		2
1704002871	2023	1	ODN-ZRB  	N		1.99		3
1704002929	2023	1	IIIAU    	N		2.28	95	1
1704002929	2023	1	AGROT    	N		1.6		2
1704002929	2023	1	ODN-ZŁOŻ 	N		1.6		3
1704002929	2023	1	CW       	N		0.68		4
1704002931	2023	1	TWP      	N		1.38		1
1704002988	2023	1	TWP      	N		1.22		1
1704002873	2023	1	IB       	N		1.41	85	1
1704002873	2023	1	AGROT    	N		1.41		2
1704002873	2023	1	ODN-ZRB  	N		1.41		3
1704002933	2023	1	TWP      	N		2.28		1
1704003132	2023	1	TWP      	N		1.12		1
1704002937	2023	1	TPP      	N		2.76		1
1704002945	2023	1	TWP      	N		0.45		1
1704002952	2023	1	CP       	N		1.03		1
1704002954	2023	1	TPP      	N		7.97		1
1704002956	2023	1	TWP      	N		3.11		1
1704002959	2023	1	TPP      	N		4.9		1
1704002965	2023	1	CP       	N		1.05		1
1704002967	2023	1	CP       	N		1.75		1
1704002972	2023	1	TWP      	N		2.12		1
1704002975	2023	1	IIIBU    	N		3.74	95	1
1704002975	2023	1	AGROT    	N		1.17		2
1704002975	2023	1	ODN-ZŁOŻ 	N		1.17		3
1704002975	2023	1	CW       	N		1.42		4
1704002975	2023	1	CP       	N		1.15		5
1704003054	2023	1	TWP      	N		0.85		1
1704003056	2023	1	TPP      	N		1.27		1
1704003058	2023	1	IIIBU    	N		8.06	95	1
1704003058	2023	1	AGROT    	N		2.79		2
1704003058	2023	1	ODN-ZŁOŻ 	N		2.79		3
1704003058	2023	1	CP       	N		5.27		4
1704003062	2023	1	TWP      	N		3.24		1
1704003071	2023	1	ODN-ZŁOŻ 	N		2.35		1
1704003071	2023	1	CP       	N		3.46		2
1704003073	2023	1	TPP      	N		0.86		1
1704003075	2023	1	TPP      	N		3.74		1
1704003077	2023	1	IIIBU    	N		6.9	95	1
1704003077	2023	1	AGROT    	N		3.08		2
1704003077	2023	1	ODN-ZŁOŻ 	N		3.08		3
1704003077	2023	1	CP       	N		3.82		4
1704003079	2023	1	TPP      	N		1.79		1
1704003081	2023	1	TPP      	N		1.12		1
1704003083	2023	1	TPP      	N		0.71		1
1704003085	2023	1	TPP      	N		2.34		1
1704002994	2023	1	TWP      	N		2.22		1
1704003007	2023	1	TWP      	N		1.48		1
1704003015	2023	1	TWP      	N		1.49		1
1704003017	2023	1	TPP      	N		0.64		1
1704003019	2023	1	CP       	N		1.45		1
1704003022	2023	1	TWP      	N		4.47		1
1704003026	2023	1	TWP      	N		4.47		1
1704003032	2023	1	TPP      	N		1.4		1
