arodes_int_num	a_year	density_cd	mixture_cd	standdensity_index	tree_stock_cd	st_rank_order_act	storey_cd
1704000535	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000535	2023			0.8		2	PODSZ   
1704000727	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704000727	2023			0.6		2	PODSZ   
1704000729	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704000729	2023			0.3		2	PODS    
1704000729	2023			0.8		3	PODSZ   
1704000537	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000080	2023			0.7		2	PODSZ   
1704000976	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704000537	2023			0.8		2	PODSZ   
1704000539	2023		DKĘP	1.0		1	DRZEW   
1704000539	2023			0.5		2	PODSZ   
1704000541	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000541	2023			0.7		2	PODSZ   
1704000544	2023	UM  	GRP 	0.4	UM PRZ 	1	DRZEW   
1704000544	2023			0.3		2	PODR    
1704000544	2023			0.3		3	PODS    
1704000544	2023			0.5		4	PODSZ   
1704000546	2023	PRZ 	GRP 	0.3	PRZ UM 	1	IP      
1704000546	2023	PRZ 	GRP 	0.2	PRZ LUŹ	2	IIP     
1704000546	2023			0.9		3	PODS    
1704000546	2023			0.3		4	PODSZ   
1704000554	2023			0.3		2	PODSZ   
1704000554	2023	PEŁ 	KĘP 	1.2	DUŻE   	1	DRZEW   
1704000565	2023			0.6		2	PODSZ   
1704000565	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704000567	2023	PRZ 	KĘP 	0.6	PRZ UM 	1	DRZEW   
1704000567	2023					2	PRZES   
1704000812	2023	UM  	RZĘD	0.8	UM DUŻE	1	DRZEW   
1704000812	2023			0.8		2	PODSZ   
1704000814	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000814	2023			0.7		2	PODSZ   
1704000816	2023	PRZ 		0.7	PRZ LUŹ	1	DRZEW   
1704000816	2023			0.8		2	PODSZ   
1704000818	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704000818	2023			0.8		2	PODSZ   
1704000821	2023			0.7		2	PODSZ   
1704000821	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000823	2023	PRZ 	GRP 	0.4	PRZ LUŹ	1	DRZEW   
1704000823	2023			0.7		2	PODSZ   
1704000825	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000825	2023			0.2		2	PODR    
1704000825	2023			0.5		3	PODSZ   
1704000827	2023	PRZ 		0.4	PRZ UM 	1	DRZEW   
1704000827	2023			0.4		2	PODR    
1704000827	2023			0.7		3	PODSZ   
1704000831	2023			0.3		2	PODSZ   
1704000831	2023					3	PRZES   
1704000831	2023	UM  	KĘP 	0.9	UM PRZ 	1	DRZEW   
1704000837	2023			0.7		2	PODSZ   
1704000837	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704000843	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704000843	2023			0.7		2	PODSZ   
1704000845	2023			0.4		1	PODSZ   
1704000753	2023			0.9		1	PODSZ   
1704000753	2023					2	PRZES   
1704000759	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704000759	2023			0.8		2	PODSZ   
1704000774	2023	UM  		0.4	UM PRZ 	1	DRZEW   
1704000774	2023			0.6		2	PODR    
1704000774	2023			0.6		3	PODSZ   
1704000776	2023	PRZ 	GRP 	0.6	PRZ UM 	1	IP      
1704000776	2023	PRZ 		0.3	PRZ LUŹ	2	IIP     
1704000776	2023			0.8		3	PODSZ   
1704000779	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000779	2023			0.7		2	PODSZ   
1704000781	2023	PRZ 	DKĘP	0.6	PRZ LUŹ	1	DRZEW   
1704000781	2023			0.7		2	PODSZ   
1704000785	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704000785	2023			0.8		2	PODSZ   
1704000789	2023	PRZ 	GRP 	0.6	PRZ UM 	1	IP      
1704000789	2023	PRZ 		0.3	PRZ UM 	2	IIP     
1704000789	2023			0.4		3	PODSZ   
1704000791	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704000791	2023			0.6		2	PODSZ   
1704000794	2023		GRP 	1.0		1	DRZEW   
1704000794	2023					2	PRZES   
1704000796	2023	PRZ 	GRP 	0.6	PRZ UM 	1	IP      
1704000796	2023	PRZ 		0.2	PRZ LUŹ	2	IIP     
1704000796	2023			0.4		3	PODSZ   
1704000800	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000800	2023			0.6		2	PODSZ   
1704000800	2023					3	PRZES   
1704000802	2023	UM  	KĘP 	0.7	UM PRZ 	1	DRZEW   
1704000802	2023			0.7		2	PODSZ   
1704000804	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704000804	2023			0.7		2	PODSZ   
1704000806	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704000806	2023			0.6		2	PODSZ   
1704000808	2023			0.5		1	PODSZ   
1704000894	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704000894	2023			0.4		2	PODSZ   
1704000896	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000896	2023			0.8		2	PODSZ   
1704000898	2023	PEŁ 	DKĘP	1.5	DUŻE   	1	DRZEW   
1704000898	2023			0.2		2	PODSZ   
1704000898	2023					3	PRZES   
1704000901	2023			0.9		2	PODSZ   
1704000901	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704000903	2023	UM  	KĘP 	0.9	UM PRZ 	1	DRZEW   
1704000903	2023			0.3		2	PODSZ   
1704000905	2023			0.7		2	PODSZ   
1704000905	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704000909	2023			0.7		2	PODSZ   
1704000909	2023	UM  	GRP 	0.8	UM DUŻE	1	DRZEW   
1704000913	2023			0.8		2	PODSZ   
1704000913	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704000915	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000915	2023			0.8		2	PODSZ   
1704000917	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704000917	2023			0.8		3	PODSZ   
1704000917	2023			0.3		2	PODR    
1704000919	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704000919	2023			0.3		2	PODR    
1704000919	2023			0.7		3	PODSZ   
1704000922	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704000922	2023			0.4		2	PODSZ   
1704000922	2023					3	PRZES   
1704000924	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000924	2023			0.7		2	PODSZ   
1704000926	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000926	2023			0.9		2	PODSZ   
1704000928	2023			0.7		2	PODSZ   
1704000928	2023	UM  	GRP 	0.8	UM DUŻE	1	DRZEW   
1704000930	2023	UM  	GRP 	0.9	UM DUŻE	1	DRZEW   
1704000930	2023			0.8		2	PODSZ   
1704000845	2023					2	PRZES   
1704000847	2023			0.8		2	PODSZ   
1704000847	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704000849	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000849	2023			0.8		2	PODSZ   
1704000852	2023	UM  	KĘP 	0.9	UM PRZ 	1	DRZEW   
1704000852	2023			0.9		2	PODSZ   
1704000854	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704000854	2023			0.8		2	PODSZ   
1704000856	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704000856	2023			0.9		2	PODSZ   
1704000858	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704000858	2023			0.8		2	PODSZ   
1704000860	2023	UM  	GRP 	1.0	UM DUŻE	1	DRZEW   
1704000860	2023			0.8		2	PODSZ   
1704000866	2023	UM  	DKĘP	0.6	UM DUŻE	1	DRZEW   
1704000866	2023			0.3		2	PODSZ   
1704000866	2023					3	PRZES   
1704000868	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000868	2023			0.3		2	PODS    
1704000868	2023			0.9		3	PODSZ   
1704000932	2023			0.7		2	PODSZ   
1704000932	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000935	2023			0.7		2	PODSZ   
1704000935	2023					3	PRZES   
1704000935	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000937	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704000937	2023			0.2		2	PODSZ   
1704000937	2023					3	PRZES   
1704000871	2023	UM  	DKĘP	1.0	UM DUŻE	1	DRZEW   
1704000871	2023			0.5		2	PODSZ   
1704000939	2023			0.8		2	PODSZ   
1704000939	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000873	2023	PEŁ 	KĘP 	1.0	DUŻE   	1	DRZEW   
1704000873	2023			0.4		2	PODSZ   
1704000873	2023					3	PRZES   
1704000941	2023			0.8		2	PODSZ   
1704000941	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000976	2023			0.7		2	PODSZ   
1704000877	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704000877	2023			0.8		2	PODSZ   
1704000943	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000980	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704000943	2023			0.7		2	PODSZ   
1704000945	2023	UM  	DKĘP	0.9	UM PRZ 	1	DRZEW   
1704000945	2023			0.6		2	PODSZ   
1704000945	2023					3	PRZES   
1704000955	2023			0.8		2	PODSZ   
1704000955	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000881	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000881	2023			0.9		2	PODSZ   
1704000980	2023			0.6		2	PODSZ   
1704000982	2023			0.7		2	PODSZ   
1704000962	2023			0.9		2	PODSZ   
1704000962	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000964	2023	UM  	GRP 	0.8	UM DUŻE	1	DRZEW   
1704000964	2023			0.9		2	PODSZ   
1704000982	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704000984	2023			0.7		2	PODSZ   
1704000966	2023	UM  	GRP 	0.9	UM PRZ 	1	DRZEW   
1704000966	2023			0.8		2	PODSZ   
1704000968	2023	UM  	GRP 	1.0	UM PRZ 	1	DRZEW   
1704000968	2023			0.8		2	PODSZ   
1704000984	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704000986	2023			0.6		2	PODSZ   
1704000970	2023	UM  	GRP 	1.0	UM PRZ 	1	DRZEW   
1704000970	2023			0.9		2	PODSZ   
1704000986	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704000988	2023			0.7		2	PODSZ   
1704000988	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704000995	2023	UM  		0.9	UM PRZ 	1	DRZEW   
1704000995	2023			0.8		2	PODSZ   
1704001136	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001136	2023			0.6		2	PODSZ   
1704001138	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704001138	2023			0.3		2	PODSZ   
1704001141	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704001141	2023			0.3		2	PODSZ   
1704000997	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001143	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704001143	2023			0.8		2	PODSZ   
1704000997	2023			0.7		2	PODSZ   
1704001145	2023			0.6		2	PODSZ   
1704000999	2023	UM  	KĘP 	0.8	UM PRZ 	1	DRZEW   
1704001145	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704001147	2023			0.2		2	PODSZ   
1704001147	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704000999	2023			0.8		2	PODSZ   
1704000999	2023					3	PRZES   
1704001149	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001001	2023	PRZ 	GRP 	0.8	PRZ UM 	1	DRZEW   
1704001149	2023			0.5		2	PODSZ   
1704001151	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001151	2023			0.8		2	PODSZ   
1704001001	2023			0.8		2	PODSZ   
1704001006	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704001153	2023			0.7		2	PODSZ   
1704001153	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704001006	2023			0.8		2	PODSZ   
1704001008	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001155	2023	PEŁ 	DKĘP	1.0	B DUŻE 	1	DRZEW   
1704001155	2023			0.9		2	PODSZ   
1704001155	2023					3	PRZES   
1704001216	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704001216	2023			0.8		2	PODSZ   
1704001008	2023			0.8		2	PODSZ   
1704001010	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001010	2023			0.6		2	PODSZ   
1704001012	2023	UM  	DKĘP	1.0	UM PRZ 	1	DRZEW   
1704001012	2023			0.5		2	PODSZ   
1704001014	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001014	2023			0.9		2	PODSZ   
1704001016	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704001218	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704001157	2023			0.7		2	PODSZ   
1704001157	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704001159	2023	UM  		0.8	UM DUŻE	1	DRZEW   
1704001159	2023			0.8		2	PODSZ   
1704001016	2023			0.5		2	PODR    
1704001016	2023			0.9		3	PODSZ   
1704001018	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001162	2023	PRZ 		0.4	PRZ UM 	1	DRZEW   
1704001162	2023			0.3		2	PODR    
1704001162	2023			0.7		3	PODSZ   
1704001164	2023			0.2		2	PODSZ   
1704001164	2023					3	PRZES   
1704001164	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704001218	2023			0.8		2	PODSZ   
1704001220	2023			0.8		2	PODSZ   
1704001220	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001166	2023			0.9		2	PODSZ   
1704001166	2023	UM  		1.1	UM DUŻE	1	DRZEW   
1704001222	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001222	2023			0.8		2	PODSZ   
1704001018	2023			0.7		2	PODSZ   
1704001020	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704001225	2023	LUŹ 		0.3		1	DRZEW   
1704001225	2023			0.6		2	PODR    
1704001225	2023			0.7		3	PODSZ   
1704001229	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	DRZEW   
1704001229	2023			0.8		2	PODSZ   
1704001231	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001231	2023			0.8		2	PODSZ   
1704001233	2023			0.6		2	PODSZ   
1704001233	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001235	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704001235	2023			0.5		2	PODSZ   
1704001237	2023			0.6		2	PODSZ   
1704001237	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704001240	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704001240	2023			0.6		2	PODSZ   
1704001244	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001244	2023			0.8		2	PODSZ   
1704001248	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704001248	2023			0.8		2	PODSZ   
1704001250	2023	UM  	KĘP 	0.6	UM PRZ 	1	DRZEW   
1704001250	2023			0.8		2	PODSZ   
1704001252	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704001252	2023			0.7		2	PODSZ   
1704001274	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704001274	2023			0.8		2	PODSZ   
1704001276	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001276	2023			0.8		2	PODSZ   
1704001278	2023			0.7		2	PODSZ   
1704001278	2023	UM  		0.7	UM DUŻE	1	DRZEW   
1704001282	2023			0.8		2	PODSZ   
1704001282	2023	PRZ 	KĘP 	0.5	PRZ LUŹ	1	DRZEW   
1704001287	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704001287	2023			0.8		2	PODSZ   
1704001293	2023			0.4		2	PODSZ   
1704001293	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704001295	2023	PEŁ 	DKĘP	0.8	B DUŻE 	1	DRZEW   
1704001295	2023			0.5		2	PODSZ   
1704001295	2023					3	PRZES   
1704001459	2023	UM  	GRP 	0.8	UM PRZ 	1	DRZEW   
1704001459	2023			0.8		2	PODSZ   
1704001465	2023			0.8		2	PODSZ   
1704001465	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704001467	2023			0.8		2	PODSZ   
1704001467	2023	PEŁ 	KĘP 	1.1	B DUŻE 	1	DRZEW   
1704001469	2023	UM  	DKĘP	0.9	UM DUŻE	1	DRZEW   
1704001469	2023			0.7		2	PODSZ   
1704001469	2023					3	PRZES   
1704001473	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704001473	2023			0.7		2	PODSZ   
1704001477	2023			0.6		2	PODSZ   
1704001477	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704001483	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704001483	2023			0.3		2	PODR    
1704001483	2023			0.8		3	PODSZ   
1704001486	2023	PRZ 	KĘP 	0.7	PRZ UM 	1	DRZEW   
1704001486	2023			0.3		2	PODR    
1704001486	2023			0.7		3	PODSZ   
1704001488	2023			0.8		2	PODSZ   
1704001488	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704001490	2023	PRZ 	DKĘP	0.6	PRZ UM 	1	DRZEW   
1704001490	2023			0.6		2	PODSZ   
1704001494	2023			0.2		2	PODSZ   
1704001494	2023	PEŁ 	DKĘP	1.4	B DUŻE 	1	DRZEW   
1704001496	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001496	2023			0.3		2	PODR    
1704001496	2023			0.7		3	PODSZ   
1704001498	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001498	2023			0.8		2	PODSZ   
1704001500	2023			0.8		2	PODSZ   
1704001500	2023	PRZ 	GRP 	0.6	PRZ UM 	1	DRZEW   
1704001513	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	DRZEW   
1704001513	2023			0.8		2	PODSZ   
1704001519	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704001519	2023			0.5		2	PODSZ   
1704001519	2023					3	PRZES   
1704001521	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001521	2023			0.7		2	PODSZ   
1704001523	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001523	2023			0.6		2	PODR    
1704001523	2023			0.9		3	PODSZ   
1704001530	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704001530	2023			0.7		2	PODSZ   
1704001532	2023	UM  	DKĘP	0.7	UM DUŻE	1	DRZEW   
1704001532	2023			0.3		2	PODSZ   
1704001534	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001534	2023			0.6		2	PODSZ   
1704001536	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704001536	2023			0.8		2	PODSZ   
1704001538	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704001538	2023			0.7		2	PODSZ   
1704001705	2023	PRZ 	JDN 	0.6	PRZ UM 	1	DRZEW   
1704001705	2023			0.9		2	PODSZ   
1704001707	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001707	2023			0.3		2	PODR    
1704001707	2023			0.7		3	PODSZ   
1704001710	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001710	2023			0.3		2	PODS    
1704001710	2023			0.7		3	PODSZ   
1704001712	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704001712	2023			0.7		2	PODSZ   
1704001716	2023	PRZ 		0.5	PRZ UM 	1	DRZEW   
1704001716	2023			0.9		2	PODSZ   
1704001720	2023			0.5		2	PODSZ   
1704001720	2023	UM  	DKĘP	1.2	UM DUŻE	1	DRZEW   
1704001722	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704001722	2023			0.8		2	PODSZ   
1704001724	2023			0.6		2	PODSZ   
1704001724	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001726	2023	PEŁ 	GRP 	1.0	B DUŻE 	1	DRZEW   
1704001726	2023			0.3		2	PODSZ   
1704001726	2023					3	PRZES   
1704001729	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001729	2023			0.4		2	PODRII  
1704001729	2023			0.4		3	PODSZ   
1704001168	2023	UM  	DKĘP	0.6	UM PRZ 	1	DRZEW   
1704001168	2023			0.9		2	PODSZ   
1704001170	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001170	2023			0.6		2	PODSZ   
1704001172	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001172	2023			0.8		2	PODSZ   
1704001174	2023	PRZ 		0.5	PRZ UM 	1	DRZEW   
1704001174	2023			0.4		2	PODR    
1704001174	2023			0.8		3	PODSZ   
1704001177	2023			0.9		2	PODSZ   
1704001177	2023	UM  	GRP 	0.9	UM DUŻE	1	DRZEW   
1704001179	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704001179	2023			0.7		2	PODSZ   
1704001181	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704001181	2023			0.7		2	PODSZ   
1704001183	2023	PEŁ 		1.0	B DUŻE 	1	DRZEW   
1704001183	2023			1.0		2	PODSZ   
1704001185	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704001185	2023			0.6		2	PODSZ   
1704001187	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001187	2023			0.8		2	PODSZ   
1704001189	2023	PRZ 	GRP 	0.5	PRZ UM 	1	DRZEW   
1704001189	2023			0.7		2	PODSZ   
1704001191	2023			0.3		2	PODSZ   
1704001191	2023	PEŁ 		1.0	B DUŻE 	1	DRZEW   
1704001193	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704001193	2023			0.9		2	PODSZ   
1704001195	2023	PRZ 	KĘP 	0.6	PRZ UM 	1	DRZEW   
1704001195	2023			0.7		2	PODSZ   
1704001197	2023	UM  	GRP 	0.7	UM PRZ 	1	DRZEW   
1704001197	2023			0.5		2	PODSZ   
1704001199	2023	PRZ 		0.9	PRZ UM 	1	DRZEW   
1704001199	2023			0.8		2	PODSZ   
1704001201	2023	PEŁ 	KĘP 	0.9	B DUŻE 	1	DRZEW   
1704001201	2023			0.3		2	PODSZ   
1704001203	2023			0.5		2	PODSZ   
1704001203	2023					3	PRZES   
1704001203	2023	PEŁ 	DKĘP	0.8	B DUŻE 	1	DRZEW   
1704001205	2023	UM  	DKĘP	0.8	UM PRZ 	1	DRZEW   
1704001205	2023			0.8		2	PODSZ   
1704001212	2023			0.4		2	PODSZ   
1704001212	2023	PEŁ 	PAS 	1.4	B DUŻE 	1	DRZEW   
1704001214	2023			0.2		2	PODSZ   
1704001214	2023					3	PRZES   
1704001214	2023	PEŁ 	KĘP 	1.2	B DUŻE 	1	DRZEW   
1704001378	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001378	2023			0.8		2	PODSZ   
1704001380	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704001380	2023			0.9		2	PODSZ   
1704001388	2023	PRZ 	KĘP 	0.6	PRZ UM 	1	DRZEW   
1704001388	2023			0.8		2	PODSZ   
1704001393	2023	UM  		0.6	UM PRZ 	1	DRZEW   
1704001393	2023			0.8		2	PODSZ   
1704001395	2023	PEŁ 	KĘP 	1.2	B DUŻE 	1	DRZEW   
1704001395	2023			0.2		2	PODSZ   
1704001397	2023			0.2		2	PODSZ   
1704001397	2023	UM  		0.8	UM PRZ 	1	DRZEW   
1704001407	2023	UM  		1.0	UM PRZ 	1	DRZEW   
1704001407	2023			0.2		2	PODSZ   
1704001407	2023					3	PRZES   
1704001409	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001409	2023			0.8		2	PODSZ   
1704001413	2023			0.9		2	PODSZ   
1704001413	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001419	2023	UM  	GRP 	0.6	UM PRZ 	1	DRZEW   
1704001419	2023			0.9		2	PODSZ   
1704001424	2023			0.7		2	PODSZ   
1704001424	2023	PRZ 		0.5	PRZ UM 	1	DRZEW   
1704001428	2023	UM  		0.7	UM PRZ 	1	DRZEW   
1704001428	2023			0.7		2	PODSZ   
1704001430	2023			1.0		2	PODSZ   
1704001430	2023	UM  	DKĘP	0.7	UM PRZ 	1	DRZEW   
1704001432	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704001432	2023			0.6		3	PODSZ   
1704001432	2023			0.4		2	PODR    
1704001436	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704001436	2023			0.7		2	PODSZ   
1704001438	2023	PRZ 	GRP 	0.7	PRZ UM 	1	DRZEW   
1704001438	2023			0.8		2	PODSZ   
1704001440	2023	PRZ 	DKĘP	0.8	PRZ UM 	1	DRZEW   
1704001440	2023			0.8		2	PODSZ   
1704001442	2023	PRZ 		0.6	PRZ UM 	1	DRZEW   
1704001442	2023			0.5		2	PODSZ   
1704001444	2023	PEŁ 	PAS 	1.2	B DUŻE 	1	DRZEW   
1704001444	2023			0.4		2	PODSZ   
1704001444	2023					3	PRZES   
1704001457	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	DRZEW   
1704001457	2023			0.7		2	PODSZ   
1704001629	2023		KĘP 	1.0		1	DRZEW   
1704001629	2023			0.5		2	PODSZ   
1704001629	2023					3	PRZES   
1704001633	2023	PEŁ 	DKĘP	0.7	B DUŻE 	1	DRZEW   
1704001633	2023			0.6		2	PODSZ   
1704001635	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704001635	2023			0.8		2	PODSZ   
1704001638	2023	PRZ 	GRP 	0.7	PRZ UM 	1	IP      
1704001638	2023	UM  	JDN 	0.5	UM PRZ 	2	IIP     
1704001638	2023			0.6		3	PODSZ   
1704001640	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001640	2023			0.7		2	PODSZ   
1704001642	2023	PRZ 		0.8	PRZ UM 	1	DRZEW   
1704001642	2023			0.8		2	PODSZ   
1704001644	2023	PRZ 	JDN 	0.7	PRZ UM 	1	IP      
1704001644	2023	LUŹ 		0.4		2	IIP     
1704001644	2023			0.3		3	PODS    
1704001644	2023			0.3		4	PODSZ   
1704001646	2023	PRZ 	DKĘP	0.7	PRZ UM 	1	IP      
1704001646	2023	LUŹ 		0.3		2	IIP     
1704001646	2023			0.3		3	PODS    
1704001646	2023			0.2		4	PODSZ   
1704001648	2023	PRZ 	JDN 	0.7	PRZ UM 	1	DRZEW   
1704001648	2023			0.5		2	PODSZ   
1704001653	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001653	2023			0.7		2	PODSZ   
1704001655	2023	PRZ 	DKĘP	0.5	PRZ LUŹ	1	DRZEW   
1704001655	2023			0.6		2	PODR    
1704001655	2023			0.8		3	PODSZ   
1704001657	2023	PRZ 		0.7	PRZ UM 	1	DRZEW   
1704001657	2023			0.8		2	PODSZ   
